strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,max_query_hops,trial
adaptive_centralized,0.3,599085,14,10,400,2865,0.2788830715532286,1.9975,22.822986409851907,44.18259716746824,266.0,0.24976525821596243,86,4.0813953488372094,0,6,10
adaptive_centralized,0.3,624532,14,10,400,2777,0.5261073100468131,3.6525,26.036469982210214,50.52400749178647,266.0,0.15402431962941518,89,1.896551724137931,2,6,11
adaptive_centralized,0.3,915285,14,10,400,2816,0.4630681818181818,3.26,26.323801901061064,50.34758728398726,266.0,0.16942675159235668,90,0.3146067415730337,1,6,12
adaptive_centralized,0.3,183014,14,10,400,2719,0.6767193821257815,4.6,29.556757241902677,51.12624253075391,266.0,0.12630579297245964,83,0.6626506024096386,0,6,13
adaptive_centralized,0.3,217872,14,10,400,2702,0.652479644707624,4.4075,21.07170192086339,38.41171648618213,266.0,0.1310990635781173,88,1.6436781609195403,0,6,14
adaptive_centralized,0.3,198554,14,10,400,2936,0.29768392370572205,2.185,22.005732832094992,46.29271188726547,266.0,0.23333333333333334,99,4.1020408163265305,0,6,15
adaptive_centralized,0.3,684424,14,10,400,2802,0.1902212705210564,1.3325,22.866942592114,40.913777663099566,266.0,0.33291614518147683,102,1.9504950495049505,0,6,16
adaptive_centralized,0.3,167572,14,10,400,2750,0.43272727272727274,2.975,17.93187447298549,35.61749927042306,266.0,0.18269230769230768,89,3.1927710843373496,6,6,17
adaptive_centralized,0.3,794106,14,10,400,2778,0.5727141828653708,3.9775,29.805281148517995,54.68648076971418,266.0,0.14324178782983307,94,0.6808510638297872,0,6,18
adaptive_centralized,0.3,47331,14,10,400,2820,0.6145390070921986,4.3325,16.908440935460415,30.938103492309683,266.0,0.1330665332666333,91,0.4,0,6,19
